transaction_id,account_id,transaction_date,transaction_type,transaction_amount,transaction_status
1338,1113,2025-02-20 11:32:04,Withdrawal,280.02,Completed
1339,466,2021-12-09 19:02:35,Transfered,211.74,Completed
1340,934,2021-08-28 00:21:44,Withdrawal,168.72,Failed
1341,1194,2021-05-19 13:41:24,Deposit,234.09,Pending
1342,128,2024-02-20 22:52:48,Deposit,705.12,Failed
1343,1198,2022-02-24 02:47:02,Withdrawal,37.61,Completed
1344,1050,2025-05-04 21:04:46,Deposit,70.88,Completed
1345,573,2021-10-31 21:29:14,Withdrawal,94.84,Completed
1346,511,2021-04-25 09:20:17,Transfered,176.67,Completed
1347,488,2021-12-09 19:18:18,Deposit,476.0,Completed
1348,891,2024-06-28 16:20:24,Transfered,150.33,Failed
1349,579,2021-01-07 19:33:10,Transfered,185.9,Completed
1350,950,2023-01-01 09:31:47,Deposit,195.73,Failed
1351,406,2025-06-01 19:01:20,Deposit,101.81,Completed
1352,1050,2021-06-28 06:12:07,Withdrawal,65.62,Pending
1353,1107,2024-03-14 00:54:04,Withdrawal,107.2,Completed
1354,364,2022-02-20 06:18:40,Deposit,51.71,Completed
1355,1391,2022-10-28 06:58:10,Withdrawal,52.61,Failed
1356,1084,2024-02-19 17:51:17,Transfered,143.74,Completed
1357,551,2024-02-22 13:28:56,Transfered,61.67,Pending
1358,292,2021-05-30 02:10:55,Deposit,630.62,Completed
1359,789,2022-02-01 00:26:41,Withdrawal,115.19,Failed
1360,816,2022-01-16 08:52:32,Deposit,387.32,Pending
1361,191,2025-12-09 13:59:34,Transfered,28.64,Completed
1362,461,2023-04-19 01:34:50,Deposit,29.53,Completed
1363,664,2021-01-01 03:28:41,Deposit,89.03,Completed
1364,233,2025-08-24 21:06:59,Deposit,253.86,Completed
1365,474,2021-09-01 02:14:18,Deposit,60.94,Completed
1366,658,2024-11-22 03:48:24,Transfered,89.98,Completed
1367,271,2024-06-28 16:22:13,Deposit,270.41,Completed
1368,1158,2023-05-29 19:45:01,Deposit,67.49,Failed
1369,171,2025-05-19 12:10:56,Withdrawal,46.64,Completed
1370,28,2024-08-15 10:20:56,Deposit,202.03,Failed
1371,136,2023-01-30 15:55:52,Withdrawal,27.0,Completed
1372,925,2023-08-12 08:30:15,Deposit,68.47,Pending
1373,405,2024-08-13 00:32:07,Withdrawal,111.53,Completed
1374,977,2023-09-04 04:18:32,Deposit,168.85,Completed
1375,888,2025-03-04 02:18:21,Withdrawal,226.48,Failed
1376,1265,2024-02-13 20:33:13,Deposit,264.71,Failed
1377,856,2021-01-01 19:43:48,Deposit,73.52,Completed
1378,444,2022-07-07 19:05:59,Withdrawal,259.18,Failed
1379,434,2025-09-05 17:30:58,Deposit,165.03,Pending
1380,1252,2025-06-12 18:02:06,Deposit,204.63,Failed
1381,509,2022-04-27 06:30:34,Deposit,52.78,Completed
1382,1327,2025-06-22 08:25:41,Deposit,193.47,Failed
1383,34,2022-08-23 04:10:07,Transfered,85.39,Failed
1384,1026,2023-02-02 07:26:39,Deposit,104.36,Completed
1385,362,2025-03-14 15:30:20,Transfered,117.35,Completed
1386,1219,2021-12-01 04:21:14,Transfered,823.19,Completed
1387,606,2022-04-10 04:17:06,Deposit,39.85,Completed
1388,1332,2024-03-10 20:10:31,Withdrawal,326.79,Failed
1389,716,2022-08-06 12:26:31,Withdrawal,415.87,Pending
1390,250,2021-05-17 00:54:15,Deposit,227.15,Pending
1391,147,2023-10-01 09:23:46,Transfered,58.24,Completed
1392,1370,2025-06-23 01:22:24,Withdrawal,542.67,Completed
1393,348,2025-08-14 10:30:26,Deposit,71.38,Completed
1394,1278,2023-08-08 08:28:17,Deposit,197.77,Pending
1395,399,2022-11-18 07:42:03,Transfered,112.27,Completed
1396,1358,2021-06-16 09:48:07,Withdrawal,68.78,Completed
1397,1200,2024-09-28 03:17:25,Deposit,171.86,Completed
1398,125,2024-12-04 18:55:06,Withdrawal,651.59,Completed
1399,763,2025-11-28 20:16:26,Deposit,128.55,Completed
1400,398,2023-06-29 23:50:07,Deposit,719.41,Completed
1401,131,2025-10-26 15:26:09,Deposit,82.82,Failed
1402,605,2023-05-30 22:37:14,Transfered,107.49,Completed
1403,892,2023-04-22 22:12:05,Transfered,29.2,Failed
1404,822,2021-03-06 07:04:23,Transfered,56.95,Completed
1405,902,2025-05-24 00:12:24,Withdrawal,79.97,Failed
1406,945,2023-12-27 10:04:42,Transfered,71.59,Completed
1407,732,2022-03-09 14:28:02,Transfered,38.08,Failed
1408,334,2023-12-10 15:11:29,Withdrawal,46.44,Failed
1409,1044,2024-08-30 21:13:27,Withdrawal,74.69,Completed
1410,205,2024-08-25 21:57:52,Withdrawal,325.88,Failed
1411,956,2025-06-15 17:59:26,Withdrawal,22.3,Completed
1412,355,2021-04-25 18:15:11,Transfered,12.4,Pending
1413,1197,2022-07-23 00:53:37,Transfered,17.1,Completed
1414,1213,2024-09-27 22:24:02,Withdrawal,42.63,Failed
1415,824,2025-04-03 08:25:59,Transfered,188.1,Failed
1416,1026,2025-12-13 14:51:49,Deposit,69.66,Completed
1417,941,2022-10-04 17:12:50,Transfered,68.72,Completed
1418,168,2022-05-10 06:12:37,Deposit,67.19,Failed
1419,368,2024-07-16 11:45:54,Withdrawal,15.21,Pending
1420,536,2023-07-30 10:42:50,Withdrawal,235.43,Failed
1421,963,2024-01-09 01:57:14,Transfered,368.9,Completed
1422,580,2025-01-19 04:31:03,Withdrawal,71.13,Completed
1423,1394,2024-08-15 11:43:00,Transfered,108.36,Completed
1424,950,2023-08-26 13:54:59,Transfered,112.02,Completed
1425,207,2023-04-02 20:38:32,Transfered,34.2,Completed
1426,1073,2021-07-21 20:55:48,Transfered,63.98,Completed
1427,544,2025-03-07 23:41:15,Deposit,593.33,Completed
1428,129,2025-10-27 07:28:45,Deposit,99.09,Completed
1429,614,2025-08-22 05:26:15,Withdrawal,124.4,Completed
1430,35,2025-10-06 06:10:31,Deposit,49.72,Pending
1431,819,2022-10-11 21:22:15,Withdrawal,64.72,Completed
1432,199,2025-02-17 13:15:31,Withdrawal,189.86,Completed
1433,77,2025-05-28 06:25:00,Transfered,42.97,Completed
1434,369,2022-07-14 02:59:28,Transfered,502.69,Completed
1435,833,2023-11-08 16:28:57,Transfered,19.76,Failed
1436,526,2022-04-23 14:04:57,Transfered,52.82,Completed
1437,349,2022-05-03 03:09:17,Transfered,22.65,Failed
1438,506,2023-09-10 18:36:13,Transfered,374.04,Completed
1439,643,2023-02-18 06:55:46,Deposit,95.94,Failed
1440,238,2025-01-09 19:43:58,Withdrawal,74.71,Completed
1441,1304,2021-12-06 15:19:09,Withdrawal,148.06,Completed
1442,138,2025-04-04 01:32:46,Transfered,403.03,Failed
1443,1293,2022-09-04 11:32:56,Deposit,123.48,Completed
1444,1225,2021-04-26 14:48:38,Transfered,311.89,Pending
1445,1166,2021-03-15 19:19:10,Deposit,74.17,Completed
1446,612,2025-12-21 14:16:48,Deposit,38.04,Pending
1447,680,2024-07-16 14:51:46,Withdrawal,125.49,Failed
1448,839,2025-07-19 21:59:09,Withdrawal,49.53,Failed
1449,938,2021-04-26 11:09:27,Deposit,198.1,Completed
1450,355,2025-09-06 09:21:39,Withdrawal,66.07,Completed
1451,578,2025-09-13 13:45:45,Deposit,91.42,Failed
1452,847,2025-10-28 14:33:49,Deposit,10.59,Failed
1453,1353,2025-08-20 06:29:46,Deposit,87.82,Completed
1454,559,2024-04-02 16:27:53,Withdrawal,78.06,Completed
1455,849,2025-05-26 11:33:05,Transfered,318.29,Completed
1456,1255,2024-05-30 02:05:09,Withdrawal,237.49,Failed
1457,1332,2021-05-06 21:16:47,Transfered,101.92,Completed
1458,1170,2022-10-19 21:52:44,Withdrawal,19.48,Completed
1459,1176,2024-04-14 21:25:50,Withdrawal,64.06,Pending
1460,140,2022-10-26 21:03:57,Transfered,318.63,Failed
1461,663,2025-09-14 17:35:05,Deposit,81.58,Failed
1462,21,2024-10-30 11:54:11,Transfered,34.23,Completed
1463,1278,2023-09-18 21:21:50,Deposit,314.76,Completed
1464,64,2023-10-15 09:33:27,Deposit,19.62,Failed
1465,1242,2023-05-09 12:56:46,Withdrawal,88.86,Pending
1466,1096,2025-03-02 22:05:18,Withdrawal,173.83,Pending
1467,990,2021-03-26 12:40:52,Withdrawal,112.85,Pending
1468,162,2024-11-07 02:50:48,Withdrawal,28.75,Completed
1469,130,2022-09-25 02:55:15,Withdrawal,39.28,Pending
1470,581,2025-07-23 03:00:30,Transfered,49.5,Completed
1471,225,2025-01-26 16:50:31,Transfered,217.99,Completed
1472,580,2022-03-27 01:53:19,Transfered,117.98,Failed
1473,983,2022-06-02 20:34:43,Transfered,67.52,Completed
1474,1005,2023-04-26 03:58:48,Withdrawal,149.74,Completed
1475,107,2022-11-26 03:31:19,Transfered,46.98,Completed
1476,621,2022-07-04 05:50:58,Transfered,208.17,Completed
1477,840,2023-07-18 12:58:16,Deposit,156.11,Failed
1478,1127,2021-04-26 23:44:02,Withdrawal,79.48,Pending
1479,1165,2025-06-26 10:47:52,Transfered,84.58,Completed
1480,577,2023-10-29 15:16:11,Transfered,70.68,Completed
1481,1158,2024-05-26 22:48:03,Transfered,269.33,Completed
1482,199,2025-10-09 06:28:26,Withdrawal,123.48,Completed
1483,510,2025-06-02 07:50:10,Transfered,80.12,Pending
1484,667,2022-02-08 12:41:33,Deposit,37.7,Completed
1485,79,2025-05-10 07:50:39,Withdrawal,179.38,Pending
1486,894,2021-10-31 19:08:37,Deposit,171.19,Completed
1487,512,2025-01-30 02:04:07,Withdrawal,58.81,Completed
1488,250,2023-01-10 23:51:44,Transfered,65.36,Completed
1489,889,2021-03-29 05:37:51,Withdrawal,88.5,Completed
1490,1024,2023-10-31 18:17:55,Withdrawal,31.39,Failed
1491,599,2021-11-04 23:45:10,Withdrawal,107.09,Completed
1492,753,2022-03-10 15:47:23,Deposit,19.19,Completed
1493,600,2023-03-13 07:17:01,Withdrawal,27.68,Failed
1494,975,2021-06-13 17:53:08,Transfered,59.76,Pending
1495,483,2024-06-16 15:41:07,Withdrawal,53.07,Completed
1496,836,2024-09-02 20:21:09,Withdrawal,156.24,Failed
1497,172,2023-09-23 19:36:25,Transfered,132.03,Completed
1498,869,2022-10-18 11:58:06,Transfered,394.11,Pending
1499,17,2024-09-20 22:32:24,Deposit,109.16,Completed
1500,1318,2021-01-18 00:10:38,Transfered,122.26,Pending
1501,394,2023-12-31 20:20:45,Transfered,31.09,Completed
1502,1243,2024-04-13 19:37:59,Transfered,31.16,Completed
1503,234,2025-12-29 17:28:54,Withdrawal,106.1,Pending
1504,248,2023-03-22 18:32:40,Deposit,107.95,Pending
1505,52,2021-12-05 13:07:14,Transfered,132.9,Pending
1506,15,2021-09-05 16:57:29,Transfered,354.12,Failed
1507,1348,2024-05-01 17:44:03,Transfered,32.56,Completed
1508,441,2024-12-13 13:20:47,Withdrawal,539.11,Completed
1509,1136,2024-09-10 02:42:21,Withdrawal,22.42,Pending
1510,696,2021-11-02 17:30:04,Deposit,144.45,Pending
1511,7,2025-12-09 17:04:49,Deposit,28.61,Completed
1512,826,2021-07-23 06:23:11,Withdrawal,205.23,Completed
1513,1269,2023-05-03 07:14:41,Transfered,22.56,Completed
1514,1389,2024-02-21 15:55:04,Transfered,6.47,Failed
1515,1391,2025-05-13 04:20:42,Deposit,115.11,Completed
1516,1311,2022-03-23 20:51:43,Transfered,87.8,Completed
1517,1130,2022-12-14 04:49:59,Withdrawal,300.69,Completed
1518,1037,2025-02-23 09:11:43,Deposit,107.54,Failed
1519,1170,2022-03-09 04:15:30,Withdrawal,47.24,Failed
1520,478,2025-07-06 04:34:24,Withdrawal,57.99,Failed
1521,631,2024-02-26 00:35:34,Transfered,2480.02,Failed
1522,715,2025-04-21 13:43:29,Withdrawal,41.49,Completed
1523,115,2025-11-05 00:03:04,Withdrawal,168.1,Completed
1524,509,2023-04-02 13:41:14,Transfered,148.74,Pending
1525,1176,2023-12-07 20:13:19,Withdrawal,172.06,Completed
1526,57,2022-05-20 15:30:10,Transfered,158.57,Completed
1527,382,2021-04-25 21:52:07,Withdrawal,76.13,Failed
1528,1181,2024-12-10 19:10:50,Transfered,17.08,Pending
1529,952,2025-11-26 09:05:34,Transfered,116.24,Failed
1530,1157,2023-09-22 19:53:33,Deposit,98.22,Failed
1531,1187,2021-08-11 14:02:26,Withdrawal,112.61,Completed
1532,275,2022-09-28 09:45:20,Withdrawal,175.08,Failed
1533,1101,2025-03-07 13:28:04,Deposit,65.78,Completed
1534,44,2022-11-03 16:49:23,Transfered,53.5,Pending
1535,718,2023-08-16 20:50:36,Transfered,244.9,Completed
1536,318,2023-07-22 22:22:08,Deposit,71.6,Completed
1537,534,2021-04-06 15:18:33,Deposit,60.72,Failed
1538,1178,2021-04-17 14:44:56,Transfered,55.69,Completed
1539,237,2022-09-24 02:48:53,Transfered,180.29,Pending
1540,893,2025-06-25 01:46:45,Deposit,80.66,Completed
1541,517,2025-06-27 08:24:29,Withdrawal,909.42,Completed
1542,1245,2025-08-29 22:53:30,Transfered,105.37,Completed
1543,1334,2022-11-29 04:44:45,Deposit,29.77,Pending
1544,1201,2021-02-01 09:55:02,Withdrawal,64.27,Completed
1545,1244,2025-02-25 22:11:23,Withdrawal,191.58,Completed
1546,38,2021-03-07 03:45:02,Withdrawal,54.59,Pending
1547,654,2024-04-17 12:54:39,Withdrawal,97.79,Completed
1548,747,2023-02-18 22:03:04,Deposit,264.66,Completed
1549,1227,2025-01-06 04:00:26,Transfered,307.62,Failed
1550,841,2023-07-05 19:30:31,Withdrawal,58.88,Completed
1551,448,2022-07-03 04:24:20,Withdrawal,76.95,Completed
1552,684,2021-07-20 13:01:05,Deposit,109.6,Pending
1553,125,2021-02-18 13:10:04,Withdrawal,380.82,Pending
1554,1089,2023-02-26 15:57:03,Deposit,33.12,Pending
1555,793,2023-08-09 20:39:39,Deposit,142.55,Failed
1556,784,2025-08-31 08:39:12,Transfered,105.16,Completed
1557,1268,2021-09-20 22:31:49,Withdrawal,40.57,Failed
1558,226,2024-03-02 08:32:17,Transfered,342.87,Failed
1559,465,2021-12-10 15:05:25,Deposit,267.83,Failed
1560,643,2024-04-14 10:46:07,Withdrawal,463.25,Completed
1561,293,2024-11-15 11:35:05,Deposit,323.82,Failed
1562,721,2021-01-11 00:33:22,Deposit,100.5,Completed
1563,756,2021-07-20 22:49:19,Deposit,184.83,Pending
1564,166,2023-08-03 16:43:57,Withdrawal,138.63,Completed
1565,769,2023-07-15 15:28:33,Deposit,40.16,Failed
1566,1242,2021-01-03 11:36:55,Deposit,26.99,Pending
1567,1007,2024-05-22 18:03:17,Withdrawal,143.88,Completed
1568,871,2023-03-19 16:54:19,Transfered,109.56,Failed
1569,1299,2024-08-23 17:33:56,Deposit,71.06,Completed
1570,1076,2025-04-17 21:44:03,Transfered,90.71,Pending
1571,1398,2022-07-14 06:19:03,Transfered,583.74,Completed
1572,1387,2024-09-12 15:45:39,Transfered,11.25,Failed
1573,567,2025-11-23 21:12:06,Transfered,188.65,Completed
1574,1038,2021-07-18 22:32:12,Transfered,231.02,Completed
1575,1364,2025-06-13 08:25:39,Transfered,261.84,Completed
1576,602,2021-04-19 09:28:41,Withdrawal,25.07,Pending
1577,1113,2024-08-07 11:56:35,Withdrawal,74.2,Pending
1578,905,2021-04-18 14:27:12,Transfered,70.59,Completed
1579,41,2024-12-02 13:50:31,Withdrawal,133.22,Completed
1580,1328,2022-07-06 11:30:46,Withdrawal,32.16,Completed
1581,1292,2023-08-31 12:41:18,Transfered,145.25,Failed
1582,1162,2021-02-21 05:44:58,Transfered,41.07,Pending
1583,1030,2021-04-22 22:17:32,Deposit,73.88,Completed
1584,242,2021-10-22 23:10:04,Withdrawal,381.86,Completed
1585,162,2025-05-23 13:18:38,Transfered,230.94,Completed
1586,1019,2024-04-27 15:53:55,Withdrawal,112.6,Failed
1587,692,2025-10-11 01:42:05,Withdrawal,24.72,Completed
1588,809,2021-03-06 13:11:51,Withdrawal,138.71,Pending
1589,979,2022-07-28 08:04:06,Deposit,148.35,Completed
1590,518,2022-04-10 02:48:34,Transfered,12.19,Completed
1591,898,2021-09-15 00:10:37,Withdrawal,141.29,Completed
1592,783,2025-07-28 10:43:54,Transfered,33.92,Failed
1593,784,2023-10-01 09:56:16,Withdrawal,22.66,Failed
1594,1180,2022-09-26 06:33:20,Transfered,32.4,Completed
1595,85,2024-09-16 22:43:07,Transfered,11.46,Completed
1596,1034,2025-03-05 07:26:49,Transfered,66.18,Completed
1597,138,2025-09-03 06:35:56,Withdrawal,36.41,Pending
1598,754,2021-07-29 16:31:09,Deposit,311.25,Pending
1599,906,2021-03-30 10:39:28,Transfered,69.47,Completed
1600,713,2025-08-30 21:26:25,Deposit,48.43,Completed
1601,156,2021-01-28 21:21:42,Transfered,20.23,Failed
1602,408,2021-08-26 03:18:00,Deposit,64.85,Pending
1603,787,2021-12-02 23:08:39,Transfered,385.08,Completed
1604,1249,2021-03-04 15:52:35,Deposit,467.46,Pending
1605,580,2025-11-26 18:08:36,Transfered,69.08,Failed
1606,1208,2025-04-26 19:40:56,Transfered,92.8,Completed
1607,1219,2022-05-15 02:25:27,Deposit,200.92,Completed
1608,554,2025-04-14 21:27:40,Transfered,35.68,Completed
1609,396,2023-03-02 10:53:31,Withdrawal,143.89,Pending
1610,1158,2025-02-01 23:44:29,Transfered,1060.75,Pending
1611,1333,2022-08-15 21:55:30,Transfered,213.82,Failed
1612,810,2023-12-11 11:30:17,Withdrawal,207.1,Completed
1613,962,2024-02-10 23:30:58,Withdrawal,381.39,Pending
1614,542,2021-10-28 17:27:07,Withdrawal,245.62,Completed
1615,1033,2024-01-19 08:43:57,Deposit,77.26,Completed
1616,987,2021-08-17 05:41:59,Withdrawal,30.58,Pending
1617,170,2021-05-30 02:13:03,Deposit,87.05,Failed
1618,290,2025-11-14 12:24:16,Withdrawal,37.72,Completed
1619,1192,2024-03-07 01:33:55,Deposit,75.05,Failed
1620,1368,2024-03-04 05:27:02,Withdrawal,41.63,Completed
1621,1169,2025-01-20 20:49:35,Withdrawal,67.37,Completed
1622,740,2025-06-13 16:51:06,Transfered,22.53,Completed
1623,588,2025-02-26 15:33:25,Withdrawal,49.73,Pending
1624,735,2022-06-11 03:10:03,Transfered,149.23,Completed
1625,457,2021-11-29 16:47:57,Withdrawal,192.08,Completed
1626,701,2024-10-17 18:03:55,Withdrawal,154.62,Completed
1627,979,2021-06-23 09:08:23,Transfered,68.31,Pending
1628,1326,2025-06-14 02:01:51,Transfered,112.71,Completed
1629,46,2024-05-21 14:03:31,Deposit,695.04,Completed
1630,1041,2024-09-28 05:43:35,Transfered,48.39,Failed
1631,1384,2021-03-02 15:46:48,Deposit,495.18,Pending
1632,1285,2025-10-22 09:19:40,Withdrawal,23.48,Completed
1633,1147,2023-12-21 15:50:52,Transfered,18.01,Completed
1634,231,2023-03-30 11:54:58,Transfered,85.86,Pending
1635,950,2025-08-29 06:39:12,Withdrawal,95.83,Completed
1636,637,2022-06-08 22:59:50,Withdrawal,32.12,Pending
1637,112,2021-08-04 04:13:47,Withdrawal,71.59,Completed
1638,593,2025-06-01 03:49:20,Withdrawal,148.8,Completed
1639,1270,2025-11-03 02:27:06,Transfered,37.53,Completed
1640,859,2022-09-16 22:04:35,Withdrawal,274.76,Failed
1641,391,2022-08-01 23:06:53,Withdrawal,306.48,Failed
1642,392,2022-11-25 16:47:12,Transfered,345.52,Failed
1643,328,2022-02-27 20:33:16,Deposit,40.13,Completed
1644,1239,2022-12-17 16:10:04,Transfered,45.7,Failed
1645,747,2024-12-17 02:24:33,Deposit,83.69,Completed
1646,367,2024-10-26 10:02:38,Withdrawal,75.77,Pending
1647,82,2024-05-14 20:49:49,Transfered,71.83,Completed
1648,806,2024-08-02 04:25:04,Withdrawal,211.82,Pending
1649,822,2024-02-03 04:16:36,Transfered,183.4,Failed
1650,1100,2023-01-24 15:00:39,Deposit,41.49,Completed
1651,952,2023-01-17 01:12:14,Transfered,31.78,Completed
1652,372,2022-11-19 07:34:28,Withdrawal,28.82,Completed
1653,1289,2022-12-24 17:57:16,Transfered,41.3,Completed
1654,264,2025-04-16 06:07:48,Withdrawal,231.8,Completed
1655,110,2023-01-17 07:50:47,Transfered,114.82,Failed
1656,307,2021-08-30 18:05:21,Deposit,251.1,Completed
1657,1224,2025-02-23 04:31:25,Transfered,18.17,Pending
1658,226,2022-10-27 06:42:16,Transfered,130.76,Completed
1659,185,2022-12-09 16:46:18,Transfered,129.1,Completed
1660,964,2025-03-02 10:29:47,Transfered,330.4,Completed
1661,31,2022-03-11 06:47:05,Deposit,66.08,Completed
1662,614,2023-02-20 05:16:01,Withdrawal,61.57,Pending
1663,99,2022-04-29 09:17:23,Transfered,448.77,Completed
1664,1363,2025-01-10 05:13:43,Transfered,83.85,Pending
1665,811,2022-01-19 20:56:49,Transfered,118.78,Completed
1666,1290,2025-03-14 19:45:23,Deposit,160.18,Failed
1667,652,2021-06-19 07:10:52,Withdrawal,18.77,Failed
1668,814,2023-10-18 10:25:35,Withdrawal,103.66,Completed
1669,1374,2023-08-08 01:56:44,Transfered,28.64,Completed
1670,1020,2023-05-19 07:43:43,Transfered,91.14,Completed
1671,978,2021-11-19 15:01:26,Withdrawal,74.1,Pending
1672,88,2023-04-28 01:58:51,Transfered,59.96,Completed
1673,1087,2025-02-06 23:07:12,Transfered,186.17,Pending
1674,922,2024-06-09 07:07:29,Transfered,109.66,Completed
1675,586,2022-11-27 01:08:19,Deposit,34.44,Completed
1676,818,2021-12-25 14:06:46,Deposit,33.29,Completed
1677,932,2024-07-22 08:46:11,Withdrawal,230.48,Completed
1678,1293,2021-02-01 08:29:40,Deposit,95.8,Pending
1679,797,2021-06-26 22:31:58,Deposit,23.95,Completed
1680,1019,2023-07-06 07:21:09,Withdrawal,65.6,Failed
1681,1013,2021-03-06 18:06:19,Deposit,84.99,Pending
1682,973,2025-09-30 06:43:56,Withdrawal,28.96,Completed
1683,633,2021-01-27 06:58:30,Transfered,52.62,Completed
1684,346,2025-08-14 06:30:30,Withdrawal,249.1,Completed
1685,724,2025-02-11 12:20:07,Withdrawal,1199.46,Pending
1686,901,2021-09-25 10:32:28,Withdrawal,134.65,Completed
1687,1102,2022-08-20 23:08:19,Transfered,25.67,Completed
1688,1389,2023-10-09 22:56:05,Transfered,80.03,Completed
1689,1038,2021-03-07 15:56:07,Transfered,112.4,Completed
1690,136,2021-05-13 10:36:20,Withdrawal,218.4,Failed
1691,1328,2023-07-05 01:17:32,Withdrawal,223.63,Failed
1692,397,2024-10-21 20:06:10,Withdrawal,389.26,Completed
1693,792,2021-03-23 01:58:04,Withdrawal,99.33,Pending
1694,79,2023-09-09 12:40:30,Withdrawal,101.26,Failed
1695,705,2024-09-13 14:47:56,Withdrawal,15.06,Completed
1696,982,2024-01-27 22:17:08,Withdrawal,36.13,Pending
1697,1266,2022-08-08 00:44:15,Deposit,25.48,Completed
1698,1075,2021-11-23 16:02:32,Transfered,42.92,Pending
1699,744,2022-06-26 13:14:30,Deposit,31.44,Pending
1700,384,2024-02-23 01:27:52,Transfered,33.64,Failed
1701,375,2021-07-29 00:03:38,Withdrawal,295.68,Completed
1702,206,2025-12-13 10:24:31,Deposit,14.53,Pending
1703,489,2025-10-15 13:32:42,Withdrawal,81.59,Completed
1704,881,2021-05-13 05:58:35,Deposit,236.08,Completed
1705,1335,2025-03-07 09:31:47,Deposit,73.59,Failed
1706,1399,2021-06-06 21:51:21,Withdrawal,375.07,Pending
1707,632,2025-05-02 04:59:46,Deposit,54.62,Completed
1708,592,2023-05-25 23:30:24,Deposit,572.92,Pending
1709,1066,2022-01-17 19:36:40,Transfered,20.73,Completed
1710,533,2023-11-12 15:14:48,Withdrawal,375.77,Completed
1711,522,2023-09-01 03:13:23,Withdrawal,40.68,Pending
1712,825,2022-08-18 18:53:44,Deposit,421.95,Completed
1713,1177,2024-12-13 08:01:37,Withdrawal,62.3,Completed
1714,1336,2022-04-17 05:13:22,Transfered,300.24,Pending
1715,1318,2021-08-22 04:33:31,Transfered,355.6,Completed
1716,598,2022-07-26 16:46:39,Withdrawal,55.82,Completed
1717,113,2025-01-17 16:51:32,Withdrawal,276.41,Completed
1718,1136,2025-09-20 16:01:16,Transfered,96.74,Failed
1719,1199,2025-05-13 03:32:50,Withdrawal,23.04,Failed
1720,1326,2023-02-10 20:25:13,Deposit,165.39,Completed
1721,734,2024-03-31 10:23:49,Withdrawal,36.0,Completed
1722,1245,2021-10-28 16:30:29,Deposit,51.78,Pending
1723,1195,2021-11-02 19:28:05,Transfered,40.74,Pending
1724,318,2021-01-02 05:38:57,Withdrawal,145.22,Completed
1725,996,2021-09-28 23:56:21,Transfered,37.13,Completed
1726,213,2022-02-25 06:48:27,Withdrawal,29.18,Failed
1727,253,2024-03-12 16:33:16,Deposit,35.04,Completed
1728,124,2022-12-01 19:35:09,Withdrawal,48.92,Completed
1729,1237,2023-05-14 02:20:36,Transfered,163.48,Pending
1730,624,2023-08-18 02:48:06,Deposit,246.92,Completed
1731,1109,2023-09-21 23:07:56,Withdrawal,243.41,Completed
1732,1089,2025-10-26 05:30:51,Transfered,96.09,Failed
1733,1342,2023-10-07 11:02:12,Transfered,93.64,Completed
1734,1370,2023-05-29 04:07:22,Withdrawal,82.79,Completed
1735,1267,2022-11-23 00:29:05,Transfered,155.11,Completed
1736,898,2025-04-08 03:31:37,Deposit,304.78,Failed
1737,1161,2023-05-17 01:04:39,Withdrawal,85.53,Pending
1738,247,2023-11-27 23:48:17,Deposit,169.46,Completed
1739,441,2021-04-17 05:08:19,Transfered,28.78,Pending
1740,45,2024-08-13 09:43:55,Transfered,233.38,Completed
1741,658,2025-10-31 05:10:51,Transfered,123.48,Completed
1742,880,2024-01-26 20:53:44,Deposit,35.42,Pending
1743,1017,2021-10-08 21:15:24,Transfered,289.83,Completed
1744,554,2024-02-08 10:20:49,Withdrawal,28.75,Failed
1745,809,2022-07-03 06:37:29,Withdrawal,10.23,Pending
1746,971,2022-07-06 20:21:49,Transfered,232.01,Completed
1747,1113,2025-06-09 08:04:36,Withdrawal,146.26,Pending
1748,730,2021-07-07 19:28:43,Deposit,29.64,Completed
1749,1021,2023-01-22 09:12:04,Deposit,141.93,Pending
1750,954,2023-05-20 04:23:07,Transfered,320.5,Completed
1751,1252,2025-02-20 14:51:02,Withdrawal,129.18,Completed
1752,1315,2024-10-09 23:53:04,Withdrawal,1139.73,Pending
1753,1091,2021-01-19 19:43:55,Transfered,42.48,Failed
1754,1275,2023-05-09 01:04:01,Deposit,10.64,Completed
1755,1065,2024-11-17 12:28:10,Transfered,24.26,Completed
1756,99,2024-07-08 07:03:22,Withdrawal,10.03,Completed
1757,1330,2023-09-12 18:23:21,Withdrawal,844.63,Completed
1758,872,2022-02-14 06:27:17,Transfered,98.99,Completed
1759,301,2024-11-27 11:56:28,Deposit,691.67,Pending
1760,1223,2025-08-21 21:11:50,Deposit,69.79,Completed
1761,488,2022-04-29 00:09:13,Transfered,40.24,Failed
1762,1130,2024-08-20 03:51:00,Withdrawal,17.64,Completed
1763,1005,2022-09-16 01:57:25,Deposit,66.9,Failed
1764,477,2022-10-18 20:48:36,Transfered,231.41,Completed
1765,1146,2023-02-07 15:40:35,Withdrawal,79.47,Failed
1766,1101,2021-01-18 08:57:41,Deposit,20.14,Completed
1767,1336,2021-07-03 21:54:39,Deposit,191.16,Pending
1768,1136,2022-02-09 00:47:33,Transfered,230.17,Completed
1769,861,2023-03-10 21:01:04,Withdrawal,58.57,Completed
1770,809,2024-02-29 13:20:22,Deposit,51.67,Completed
1771,518,2022-04-24 00:45:36,Transfered,18.01,Completed
1772,1221,2025-12-22 09:22:04,Deposit,186.43,Pending
